Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
E2,09/02/02,Cambridge,Colchester,1,2,A,1,0,H,3954.0,"Alcock, P. E.",4,20,2,10,0,1,4,11,19,18.0,2,1,2,0,1,0,45,0,2.25,3.3,2.75,2.3,2.9,2.5,2.37,3.2,2.62,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.3,2.62
E2,20/10/01,Tranmere,Huddersfield,1,0,H,0,0,D,8632.0,M.Clattenberg,6,14,4,6,0,0,6,9,12,10.0,2,3,2,0,0,0,20,0,2.1,3.25,3.0,2.1,3.0,2.8,2.25,3.25,2.75,,,,2.1,3.25,3.0,2.0,3.25,3.25
E2,13/10/01,Northampton,Tranmere,4,1,H,2,1,H,4636.0,L. E. Cable,17,15,5,7,3,1,4,6,12,17.0,2,2,3,2,0,0,30,20,,,,2.6,3.0,2.2,2.87,3.25,2.2,,,,2.88,3.2,2.2,2.8,3.25,2.2
E2,06/04/02,Swindon,QPR,0,1,A,0,0,D,6774.0,"Hall, A. R.",7,7,3,2,0,0,6,8,11,19.0,7,4,0,3,0,0,0,30,2.65,3.2,2.35,2.4,3.0,2.3,2.62,3.2,2.37,2.7,3.2,2.3,2.6,3.2,2.375,2.62,3.2,2.37
E2,20/04/02,Port Vale,Brighton,0,1,A,0,0,D,8812.0,"Ryan, M.",6,6,2,3,0,0,2,7,11,6.0,0,3,3,1,1,0,55,10,2.65,3.2,2.35,,,,3.0,3.25,2.1,2.625,3.25,2.25,2.625,3.4,2.25,2.5,3.2,2.5
E2,27/10/01,Cardiff,Tranmere,1,1,D,1,0,H,15070.0,A. Bates,9,10,5,1,0,0,7,3,8,13.0,3,3,0,3,0,0,0,30,2.0,3.25,3.25,1.85,3.1,3.2,1.8,3.4,3.75,1.91,3.25,3.5,2.1,3.25,3.0,1.9,3.25,3.5
E2,18/09/01,Brentford,Bristol City,2,2,D,2,1,H,6342.0,M. J. Brandwood,10,11,7,4,0,1,3,4,20,14.0,2,1,0,2,0,0,0,20,,,,2.2,3.0,2.6,2.2,3.25,2.87,2.2,3.25,2.8,2.38,3.25,2.6,2.2,3.25,2.8
E2,01/04/02,Wigan,Peterboro,2,1,H,2,0,H,4497.0,"Bates, A.",13,9,5,5,0,0,10,5,14,13.0,3,3,0,0,0,0,0,0,1.78,3.3,3.95,1.7,3.2,3.7,1.67,3.4,4.33,1.75,3.3,4.2,1.8,3.4,3.75,1.72,3.4,4.2
E2,01/12/01,Wycombe,Brentford,5,3,H,1,2,A,8013.0,P. Dowd,18,10,12,4,1,0,8,10,18,12.0,2,5,2,2,0,0,20,20,2.3,3.25,2.7,2.2,2.9,2.7,2.25,3.25,2.75,2.3,3.2,2.7,2.38,3.2,2.6,2.25,3.25,2.75
E2,01/04/02,Reading,Northampton,0,0,D,0,0,D,16495.0,"Jordan, W. M.",16,3,6,0,1,0,6,1,9,7.0,2,2,2,1,0,0,20,10,1.35,4.1,7.55,1.35,3.9,5.8,1.4,3.75,7.5,1.364,4.0,7.5,1.364,4.333,6.5,1.36,3.75,8.5
E2,03/11/01,Northampton,Reading,0,2,A,0,0,D,5162.0,P. Rejer,11,13,5,6,0,0,5,4,9,11.0,4,3,1,0,0,0,10,0,2.65,3.3,2.3,2.6,3.0,2.2,2.75,3.25,2.2,2.75,3.25,2.25,2.62,3.4,2.25,2.75,3.4,2.2
E2,18/08/01,Notts County,Cambridge,2,1,H,1,0,H,5744.0,M. Clattenburg,15,9,9,4,0,1,5,11,11,11.0,5,2,0,3,1,0,25,30,,,,1.6,3.2,4.2,1.67,3.4,4.33,,,,1.67,3.5,4.33,1.57,3.4,5.5
E2,24/11/01,Peterboro,Reading,1,2,A,1,0,H,5695.0,P. R. Richards,9,10,4,5,0,0,3,13,14,6.0,5,5,2,2,1,0,45,20,2.62,3.2,2.35,2.5,2.9,2.3,2.62,3.2,2.37,2.62,3.2,2.38,2.75,3.25,2.25,2.75,3.2,2.25
E2,20/10/01,Brighton,Oldham,3,0,H,3,0,H,6793.0,L. E. Cable,16,10,8,4,1,0,8,6,11,14.0,5,3,0,2,0,0,0,20,1.8,3.3,3.9,1.7,3.2,3.7,1.73,3.25,4.33,,,,1.67,3.4,4.5,1.72,3.3,4.33
E2,13/10/01,Reading,Swindon,1,3,A,0,1,A,14389.0,P. Taylor,9,10,5,5,0,0,4,4,10,12.0,6,3,1,4,0,0,10,40,,,,1.8,3.2,3.3,1.61,3.4,5.0,,,,1.67,3.4,4.5,1.61,3.4,5.0
E2,13/04/02,Stoke,Wrexham,1,0,H,1,0,H,14298.0,"Kaye, A.",8,3,5,1,0,0,5,5,7,12.0,2,1,0,2,0,0,0,20,1.25,5.0,8.5,1.15,5.5,11.0,1.25,4.5,11.0,1.25,4.75,8.5,1.222,5.5,8.5,1.25,5.0,8.5
E2,03/11/01,Chesterfield,Cambridge,2,0,H,0,0,D,3729.0,G. Salisbury,12,6,8,2,1,0,13,6,14,12.0,6,1,0,2,0,0,0,20,1.95,3.25,3.4,2.0,3.0,2.9,2.2,3.25,2.87,2.0,3.25,3.25,2.2,3.25,2.8,1.9,3.25,3.5
E2,16/02/02,Bournemouth,Wycombe,1,2,A,0,0,D,5807.0,"Curson, B.",8,9,4,5,0,0,7,1,12,8.0,2,10,2,1,0,0,20,10,2.35,3.2,2.65,2.35,3.0,2.35,2.37,3.2,2.62,2.375,3.2,2.625,2.6,3.2,2.375,2.5,3.2,2.5
E2,19/03/02,Peterboro,Tranmere,5,0,H,3,0,H,3995.0,"Cooper, M. A.",21,8,8,5,0,0,10,3,18,18.0,1,4,0,3,0,0,0,30,2.36,3.25,2.6,2.25,3.0,2.5,2.2,3.25,2.87,2.5,3.2,2.5,2.375,3.2,2.6,2.37,3.2,2.62
E2,01/04/02,Huddersfield,Oldham,0,0,D,0,0,D,14343.0,"Messias, M. D.",6,8,1,1,1,1,4,4,15,16.0,5,0,1,1,1,0,35,10,1.65,3.45,4.5,1.65,3.2,3.9,1.57,3.6,5.0,1.615,3.4,5.0,1.727,3.25,4.333,1.66,3.4,4.5
E2,22/09/01,Brentford,Oldham,2,2,D,0,1,A,5525.0,R. J. Beeby,9,11,4,5,1,0,7,5,12,16.0,7,3,1,3,1,0,35,30,,,,1.9,3.1,3.0,1.73,3.25,4.33,1.8,3.25,4.0,2.0,3.25,3.25,2.1,3.25,3.5
E2,27/10/01,Bury,Peterboro,2,0,H,1,0,H,2784.0,M. S. Pike,10,10,6,1,0,0,5,5,12,12.0,5,3,0,2,0,0,0,20,2.8,3.2,2.25,2.8,3.0,2.1,2.75,3.25,2.2,2.8,3.2,2.25,2.75,3.4,2.2,3.25,3.25,2.0
E2,09/03/02,Reading,Brighton,0,0,D,0,0,D,22009.0,"Dean, M. L",10,9,5,3,0,1,6,7,7,5.0,7,9,3,2,0,0,30,20,1.87,3.15,3.8,1.75,3.2,3.5,1.73,3.5,4.0,1.833,3.2,4.0,1.8,3.25,4.0,1.8,3.2,4.0
E2,06/04/02,Notts County,Blackpool,1,0,H,0,0,D,7783.0,"Armstrong, P.",12,7,5,3,0,0,2,3,12,16.0,3,0,1,4,0,0,10,40,1.7,3.45,4.15,1.7,3.2,3.7,2.0,3.25,3.25,1.7,3.5,4.0,1.833,3.4,3.6,1.66,3.75,4.0
E2,20/04/02,Oldham,QPR,1,0,H,1,0,H,7262.0,"Laws, G.",9,10,5,5,1,0,3,8,16,11.0,4,3,2,2,0,0,20,20,2.15,3.2,2.95,,,,2.1,3.25,3.0,2.1,3.2,2.875,2.2,3.25,2.8,2.0,3.25,3.25
E2,23/10/01,Chesterfield,Stoke,1,2,A,0,0,D,5141.0,C. R. Wilkes,2,10,2,6,0,1,2,10,15,11.0,7,3,3,3,0,0,30,30,2.75,3.3,2.25,2.6,3.0,2.2,2.87,3.25,2.2,2.7,3.2,2.3,2.88,3.4,2.1,2.7,3.2,2.3
E2,18/08/01,Bristol City,Swindon,3,1,H,1,0,H,13818.0,P. Dowd,10,7,6,3,0,0,3,6,25,32.0,1,3,4,3,0,1,40,55,,,,1.55,3.4,4.3,1.57,3.6,5.0,,,,1.57,3.6,5.0,1.57,3.4,5.5
E2,01/01/02,Stoke,Blackpool,2,0,H,1,0,H,16615.0,"Frankland, G. B.",15,5,9,2,0,0,10,6,9,12.0,3,5,1,2,0,0,10,20,1.48,3.6,6.15,1.5,3.5,4.5,1.5,3.6,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.5,3.5,6.0
E2,11/08/01,Northampton,Bristol City,0,3,A,0,3,A,5528.0,P. E. Alcock ,10,14,5,5,0,3,6,10,11,10.0,3,2,1,1,1,0,35,10,,,,2.5,2.9,2.3,2.62,3.2,2.37,,,,2.6,3.25,2.38,2.62,3.2,2.37
E2,09/02/02,Reading,Notts County,2,1,H,1,1,D,13564.0,"Olivier, R. J.",16,9,6,6,2,0,4,1,8,11.0,3,1,2,2,0,0,20,20,1.33,4.25,7.8,1.3,4.0,7.0,1.28,4.5,9.0,1.3,4.333,8.5,1.25,5.0,8.5,1.3,4.33,8.5
E2,11/08/01,QPR,Stoke,1,0,H,1,0,H,14357.0,E. K. Wolstenholme ,9,4,7,2,0,0,2,5,15,15.0,5,0,1,4,0,0,10,40,,,,2.0,3.0,2.9,2.1,3.25,3.0,,,,2.25,3.4,2.62,,,
E2,16/03/02,Notts County,Bristol City,2,0,H,1,0,H,7521.0,"Pike, M. S.",13,13,5,6,0,0,4,6,14,9.0,9,4,1,1,0,0,10,10,2.68,3.15,2.35,2.4,3.0,2.3,2.62,3.2,2.37,2.7,3.2,2.3,2.625,3.4,2.25,2.62,3.2,2.37
E2,27/10/01,Cambridge,Northampton,3,3,D,3,1,H,3682.0,D. Laws,13,11,7,7,1,0,12,9,12,15.0,3,2,3,2,0,0,30,20,2.05,3.25,3.15,2.1,3.0,2.8,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.4,2.88,2.1,3.25,3.0
E2,09/04/02,Huddersfield,Cardiff,2,2,D,0,1,A,11660.0,"Laws, G.",6,5,3,4,0,0,5,4,11,13.0,3,2,2,2,0,0,20,20,2.2,3.35,2.75,2.2,2.9,2.7,2.1,3.25,3.0,2.25,3.2,2.8,2.25,3.25,2.75,2.25,3.25,2.75
E2,23/10/01,Bristol City,Bournemouth,1,0,H,1,0,H,9972.0,D. R. Crick,6,6,6,3,0,0,7,6,13,8.0,4,2,1,0,0,0,10,0,1.55,3.45,5.5,1.6,3.3,4.0,1.61,3.25,5.0,1.57,3.4,5.5,1.53,3.5,5.5,1.57,3.4,5.5
E2,23/02/02,Cardiff,Cambridge,2,0,H,1,0,H,10182.0,"Taylor, P.",11,6,5,0,0,0,5,8,7,15.0,1,1,3,2,0,0,30,20,1.42,3.75,6.8,1.4,3.6,5.5,1.4,3.75,7.5,1.444,3.6,7.0,1.444,3.75,6.5,1.4,3.6,8.0
E2,10/11/01,Bournemouth,Wrexham,3,0,H,2,0,H,5031.0,D Penton,11,8,6,2,0,1,3,3,8,15.0,8,3,1,2,0,0,10,20,1.67,3.45,4.4,1.6,3.3,4.0,1.57,3.6,5.0,1.62,3.4,5.0,1.67,3.5,4.33,1.61,3.4,5.0
E2,15/12/01,Brentford,Wrexham,3,0,H,1,0,H,5326.0,B. Curson,15,7,8,3,1,0,8,3,10,19.0,7,6,0,2,0,1,0,45,1.45,3.6,6.7,1.45,3.5,5.0,1.5,3.6,6.0,1.44,3.75,6.5,1.53,3.5,5.5,1.44,3.6,7.0
E2,02/02/02,QPR,Cambridge,0,0,D,0,0,D,18071.0,"D'Urso, A. P.",7,7,3,4,0,0,13,8,14,8.0,1,2,2,0,0,0,20,0,1.38,3.9,7.35,1.4,3.6,5.5,1.5,3.6,6.0,1.4,3.75,7.5,1.444,3.75,6.5,,,
E2,18/09/01,Brighton,Stoke,1,0,H,0,0,D,6627.0,P. Jones,10,5,4,2,1,0,6,14,16,21.0,1,5,1,4,0,0,10,40,,,,2.0,3.0,2.9,1.91,3.4,3.4,2.1,3.25,3.0,2.2,3.25,2.8,2.2,3.25,2.8
E2,16/02/02,Wigan,Cardiff,4,0,H,2,0,H,5487.0,"Jordan, W. M.",10,7,6,3,0,0,11,11,20,12.0,5,2,3,4,0,0,30,40,2.45,3.2,2.52,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.6,3.2,2.375,2.5,3.2,2.5
E2,19/02/02,Northampton,Peterboro,2,1,H,2,1,H,6064.0,"Knight, B.",12,11,9,5,0,0,1,5,17,16.0,5,4,2,3,0,0,20,30,2.15,3.3,2.9,2.1,2.9,2.9,2.25,3.25,2.75,2.2,3.25,2.8,2.1,3.4,2.875,2.0,3.25,3.25
E2,11/08/01,Tranmere,Bury,1,2,A,0,1,A,9114.0,G. B. Frankland ,16,16,7,10,2,1,3,5,18,10.0,3,6,3,4,1,0,55,40,,,,1.6,3.2,4.2,1.57,3.6,5.0,,,,1.62,3.6,4.5,1.61,3.6,4.5
E2,13/10/01,Stoke,Notts County,1,0,H,0,0,D,13220.0,B. Curson,16,4,9,0,0,0,9,1,11,28.0,3,5,3,3,0,0,30,30,,,,1.65,3.3,3.8,1.61,3.6,4.5,,,,1.62,3.6,4.5,1.66,3.4,4.5
E2,01/09/01,Swindon,Colchester,1,0,H,0,0,D,4889.0,R. J. Harris,11,7,4,4,0,0,5,6,16,15.0,2,2,1,2,0,0,10,20,,,,2.3,3.0,2.4,2.37,3.4,2.5,2.3,3.2,2.7,2.38,3.25,2.6,2.3,3.3,2.62
E2,26/02/02,Cambridge,Blackpool,0,3,A,0,1,A,2986.0,"Ross, J. J.",10,14,4,7,1,1,7,3,15,16.0,4,1,0,1,0,0,0,10,2.48,3.25,2.48,2.35,3.0,2.35,2.62,3.2,2.37,2.6,3.2,2.4,2.5,3.2,2.5,2.5,3.2,2.5
E2,14/09/01,Wrexham,Brighton,1,2,A,0,0,D,3434.0,G. Laws,10,5,6,0,0,0,7,4,16,19.0,2,3,2,3,0,0,20,30,,,,2.35,3.0,2.35,2.62,3.2,2.37,2.4,3.2,2.6,,,,2.5,3.2,2.5
E2,22/01/02,Wigan,Reading,0,2,A,0,2,A,5546.0,"Pike, M. S.",6,11,4,6,0,0,5,8,12,8.0,1,4,1,1,0,0,10,10,2.45,3.25,2.5,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.2,2.62
E2,24/10/01,Port Vale,Cardiff,0,2,A,0,2,A,4552.0,S. W. Dunn,13,11,4,5,0,1,3,7,12,17.0,1,1,2,1,0,0,20,10,2.3,3.25,2.67,2.3,3.0,2.4,2.37,3.2,2.6,2.3,3.25,2.7,2.25,3.25,2.75,2.3,3.3,2.62
E2,01/12/01,Bury,Brighton,0,2,A,0,1,A,3782.0,M. D. Messias,9,7,2,4,1,0,5,5,14,20.0,2,4,1,1,0,0,10,10,2.9,3.25,2.15,2.7,2.9,2.2,2.75,3.25,2.25,2.8,3.2,2.25,2.75,3.25,2.25,2.8,3.25,2.2
E2,09/03/02,Peterboro,Colchester,3,1,H,2,0,H,4625.0,"Tomlin, S. G.",17,8,7,2,1,0,11,4,17,7.0,2,4,1,1,0,0,10,10,2.0,3.25,3.25,1.9,3.1,3.0,2.0,3.25,3.25,2.0,3.25,3.25,1.909,3.4,3.4,1.9,3.25,3.5
E2,30/01/02,Colchester,Swindon,1,3,A,1,0,H,3132.0,"Jordan, W. M.",14,13,8,8,0,0,9,5,15,12.0,0,3,1,1,0,0,10,10,1.85,3.3,3.7,1.9,3.0,3.1,2.1,3.25,3.0,1.909,3.25,3.5,1.8,3.25,4.0,1.83,3.3,3.75
E2,13/02/02,Cambridge,Port Vale,0,1,A,0,1,A,2379.0,"Crick, D. R.",8,11,3,7,0,0,8,5,17,13.0,1,2,1,1,0,0,10,10,2.6,3.3,2.35,2.5,2.9,2.3,2.75,3.25,2.25,2.5,3.2,2.5,2.6,3.2,2.375,2.8,3.3,2.2
E2,23/02/02,Bury,Bournemouth,2,1,H,1,1,D,4218.0,"Stretton, F. G.",14,16,7,11,1,2,7,7,16,8.0,5,6,1,0,0,0,10,0,2.02,3.2,3.25,2.1,3.0,2.8,2.2,3.25,2.87,2.2,3.1,3.0,2.1,3.4,2.875,2.0,3.25,3.25
E2,09/02/02,Northampton,QPR,2,2,D,0,2,A,6424.0,"Harris, R. J.",10,14,6,10,0,0,2,7,8,12.0,5,4,1,1,1,0,35,10,2.65,3.1,2.4,2.35,3.0,2.35,2.37,3.4,2.5,2.5,3.2,2.5,2.5,3.2,2.5,,,
E2,16/03/02,Cambridge,Huddersfield,0,1,A,0,0,D,3728.0,"Tomlin, S. G.",9,6,2,3,0,0,3,3,13,13.0,0,3,0,1,0,0,0,10,3.5,3.25,1.92,3.1,3.2,1.85,3.5,3.25,1.91,3.25,3.25,2.0,3.75,3.4,1.8,3.75,3.4,1.8
E2,24/11/01,Brentford,QPR,0,0,D,0,0,D,10849.0,M. D. Messias,9,4,2,2,2,0,4,6,18,16.0,3,2,1,1,0,0,10,10,1.75,3.3,4.15,1.65,3.2,3.9,1.67,3.4,4.5,1.67,3.4,4.5,1.57,3.6,5.0,,,
E2,29/12/01,Blackpool,Brighton,2,2,D,0,2,A,5419.0,"Mathieson, S. W.",15,4,7,2,2,0,8,4,11,13.0,3,5,2,1,0,0,20,10,2.65,3.3,2.3,2.6,3.0,2.2,2.75,3.25,2.25,2.7,3.2,2.3,2.6,3.2,2.38,2.62,3.3,2.3
E2,09/02/02,Chesterfield,Bury,2,0,H,0,0,D,5132.0,"Fletcher, M.",10,10,5,6,1,1,4,2,8,14.0,5,2,1,2,0,0,10,20,1.85,3.2,3.85,1.75,3.1,3.6,1.73,3.25,4.33,1.75,3.4,4.0,1.8,3.25,4.0,1.8,3.4,3.75
E2,05/01/02,Reading,QPR,1,0,H,0,0,D,19329.0,"Jordan, W. M.",19,5,8,2,0,1,10,3,7,12.0,7,8,1,1,0,0,10,10,1.9,3.3,3.5,1.8,3.0,3.5,1.8,3.25,4.0,1.83,3.25,3.8,1.73,3.5,4.0,,,
E2,05/03/02,Cardiff,QPR,1,1,D,0,1,A,13425.0,"Cain, G.",7,10,4,4,0,0,4,3,3,16.0,5,1,0,3,0,1,0,55,1.7,3.35,4.35,1.7,3.1,3.8,1.73,3.25,4.33,1.7,3.25,4.5,1.667,3.5,4.333,1.66,3.4,4.5
E2,27/10/01,Stoke,Bristol City,1,0,H,0,0,D,16828.0,H. M. Webb,13,4,4,0,0,0,12,2,13,13.0,4,9,1,2,0,1,10,45,2.0,3.25,3.25,2.0,3.0,2.8,1.91,3.4,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.25,3.25
E2,21/09/01,Tranmere,Wrexham,5,0,H,1,0,H,10285.0,M. R. Halsey,13,12,7,7,0,1,3,8,18,15.0,4,4,1,2,0,0,10,20,,,,1.75,3.2,3.4,1.73,3.5,4.0,1.73,3.3,4.33,1.8,3.25,4.0,1.8,3.25,4.0
E2,20/04/02,Tranmere,Cardiff,0,1,A,0,0,D,8375.0,"Pearson, R.",14,8,5,4,2,0,5,3,12,6.0,4,2,1,1,0,0,10,10,2.6,3.2,2.4,,,,2.5,3.2,2.5,2.5,3.2,2.375,2.8,3.25,2.2,2.5,3.2,2.5
E2,09/02/02,Wrexham,Wigan,2,0,H,1,0,H,4153.0,"Butler, A. N.",11,11,8,4,0,1,6,8,10,17.0,2,5,2,4,0,0,20,40,2.65,3.1,2.4,2.4,3.0,2.3,2.62,3.2,2.37,2.625,3.2,2.375,2.75,3.25,2.25,2.62,3.3,2.3
E2,18/08/01,Wycombe,Wrexham,5,2,H,4,0,H,5425.0,M. R. Warren,8,10,5,4,0,1,4,12,13,4.0,0,1,3,2,0,0,30,20,,,,2.0,2.9,3.0,2.2,3.25,2.87,,,,2.1,3.4,2.88,1.83,3.3,3.75
E2,02/03/02,Swindon,Port Vale,3,0,H,2,0,H,6067.0,"Jones, M. J.",11,8,3,6,1,0,7,7,12,14.0,1,1,3,0,0,0,30,0,2.55,3.2,2.45,2.35,3.0,2.35,2.62,3.2,2.37,2.5,3.2,2.5,2.75,3.25,2.25,2.6,3.2,2.4
E2,16/03/02,Colchester,QPR,3,1,H,1,0,H,4903.0,"Cable, L. E.",8,12,5,6,0,0,6,3,13,10.0,10,0,2,1,0,0,20,10,2.65,3.1,2.4,2.4,3.0,2.3,2.62,3.2,2.37,2.625,3.2,2.375,2.6,3.2,2.375,2.5,3.2,2.5
E2,16/02/02,Colchester,Blackpool,1,1,D,0,1,A,3553.0,"Joslin, P. J.",13,13,6,7,0,1,4,5,11,12.0,3,1,1,3,0,0,10,30,1.96,3.25,3.35,2.0,2.9,3.0,1.91,3.4,3.4,2.0,3.25,3.25,1.909,3.4,3.4,2.0,3.25,3.25
E2,05/03/02,Blackpool,Northampton,1,2,A,0,1,A,4924.0,"Webb, H. M.",10,6,2,2,0,0,7,6,12,8.0,6,4,0,1,0,0,0,10,1.8,3.35,3.8,1.8,3.1,3.4,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.4,3.75
E2,01/04/02,Bury,Brentford,2,0,H,0,0,D,4332.0,"Kaye, A.",7,4,6,2,0,0,3,4,22,11.0,2,5,1,1,0,0,10,10,3.42,3.35,1.9,3.0,3.1,1.9,3.75,3.4,1.8,3.5,3.3,1.909,3.6,3.4,1.833,3.5,3.3,1.9
E2,31/08/01,Northampton,Brighton,2,0,H,1,0,H,5408.0,R. D. Furnandiz,12,12,5,5,1,0,4,6,7,11.0,4,3,1,3,0,0,10,30,,,,2.8,3.0,2.1,3.25,3.25,2.0,3.0,3.25,2.1,2.88,3.4,2.1,3.0,3.25,2.1
E2,26/02/02,Swindon,Chesterfield,2,1,H,1,1,D,4580.0,"Hegley, G. K.",8,8,3,1,1,0,6,11,15,9.0,4,3,2,1,0,0,20,10,1.92,3.45,3.25,1.9,3.1,3.0,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.25,3.25,1.9,3.5,3.25
E2,23/10/01,Colchester,Wycombe,2,2,D,2,2,D,5186.0,T. A. Parkes,12,12,5,6,0,0,2,7,9,12.0,3,0,0,2,0,0,0,20,2.2,3.3,2.8,2.3,3.0,2.4,2.37,3.2,2.6,2.2,3.25,2.8,2.25,3.4,2.62,2.25,3.25,2.75
E2,02/03/02,Oldham,Colchester,4,1,H,2,1,H,5457.0,"Webb, H. M.",9,10,5,5,0,0,5,6,15,12.0,2,2,0,1,0,0,0,10,1.63,3.4,4.8,1.6,3.3,4.0,1.61,3.4,5.0,1.615,3.4,5.0,1.615,3.6,4.5,1.61,3.4,5.0
E2,05/10/01,Brighton,Brentford,1,2,A,0,1,A,6823.0,B. Curson,13,9,4,5,0,0,4,2,10,15.0,4,2,2,1,0,0,20,10,,,,1.75,3.2,3.5,1.83,3.25,3.75,1.8,3.25,4.0,1.8,3.4,3.75,1.72,3.3,4.33
E2,25/08/01,Swindon,Oldham,0,2,A,0,2,A,5219.0,P. Armstrong,13,14,7,7,0,1,5,4,15,13.0,5,4,2,2,0,0,20,20,,,,1.9,3.0,3.1,2.2,3.4,2.75,,,,2.2,3.25,2.8,1.83,3.3,3.75
E2,01/01/02,Reading,Port Vale,2,0,H,0,0,D,10743.0,"Prosser, P. J.",17,7,10,2,1,0,10,4,15,13.0,2,3,3,3,0,0,30,30,1.5,3.6,5.8,1.55,3.4,4.3,1.44,3.75,6.5,1.5,3.5,6.0,1.44,3.75,6.5,1.5,3.5,6.0
E2,01/04/02,Blackpool,Wrexham,3,0,H,1,0,H,7066.0,"Pearson, R.",9,6,5,2,0,0,6,1,8,7.0,6,5,2,0,0,0,20,0,1.82,3.45,3.6,1.9,3.0,3.1,1.67,3.6,4.0,1.75,3.4,4.0,1.667,3.5,4.333,1.8,3.4,3.75
E2,26/02/02,Notts County,Colchester,1,1,D,0,1,A,3140.0,"Salisbury, G.",15,13,7,9,1,0,9,8,12,9.0,3,3,2,1,0,0,20,10,2.4,3.2,2.58,2.35,3.0,2.35,2.62,3.2,2.37,2.4,3.2,2.6,2.375,3.4,2.5,2.37,3.2,2.62
E2,30/03/02,Peterboro,Wycombe,2,1,H,1,0,H,4926.0,"Hegley, G. K.",12,15,8,6,1,0,7,3,16,11.0,2,4,1,2,0,0,10,20,2.15,3.15,3.0,2.0,2.8,3.1,2.0,3.25,3.25,2.1,3.25,3.0,2.2,3.25,2.8,2.2,3.25,2.8
E2,19/02/02,Notts County,Wigan,1,3,A,0,1,A,3358.0,"Danson, P. S.",8,15,3,7,0,0,2,3,17,23.0,1,2,0,1,1,0,25,10,2.85,3.25,2.2,2.7,2.9,2.2,3.0,3.25,2.1,2.8,3.2,2.25,,,,2.87,3.2,2.2
E2,13/01/02,Northampton,Stoke,1,1,D,0,1,A,5636.0,"Salisbury, G.",10,13,5,7,0,0,2,9,6,12.0,8,6,0,1,0,0,0,10,4.05,3.3,1.76,3.8,3.1,1.7,4.0,3.5,1.73,4.0,3.25,1.8,3.75,3.4,1.8,4.2,3.4,1.72
E2,24/11/01,Chesterfield,Bournemouth,2,1,H,1,1,D,4353.0,M. S. Pike,10,5,7,2,0,0,1,2,13,8.0,1,8,3,1,0,0,30,10,2.32,3.2,2.7,2.35,3.0,2.35,2.62,3.2,2.37,2.38,3.2,2.62,2.38,3.2,2.6,2.37,3.2,2.62
E2,23/03/02,Huddersfield,Northampton,2,0,H,2,0,H,10783.0,"Olivier, R. J.",9,4,2,3,0,0,6,3,12,8.0,6,2,0,1,0,0,0,10,1.46,3.65,6.35,1.4,3.6,5.5,1.44,3.75,6.5,1.5,3.5,6.0,1.4,4.0,6.5,1.44,3.75,6.5
E2,22/09/01,Blackpool,Cambridge,1,1,D,1,0,H,5096.0,A. R. Hall,13,5,6,3,0,0,11,5,13,15.0,6,4,2,2,0,0,20,20,,,,1.75,3.2,3.4,1.73,3.25,4.33,1.73,3.3,4.33,1.73,3.5,4.0,1.8,3.4,3.75
E2,16/02/02,Bristol City,Oldham,3,0,H,0,0,D,10849.0,"Cooper, M. A.",14,8,8,6,0,0,6,5,18,15.0,3,8,0,6,0,1,0,85,1.9,3.25,3.55,1.85,3.0,3.3,1.83,3.25,3.75,1.85,3.25,3.75,1.909,3.25,3.5,1.9,3.25,3.5
E2,21/12/01,Oldham,Port Vale,2,0,H,1,0,H,4317.0,"Salisbury, G.",13,16,5,3,0,1,8,9,11,10.0,1,1,2,1,0,0,20,10,1.75,3.3,4.15,1.7,3.1,3.8,1.73,3.25,4.33,1.73,3.25,4.33,1.73,3.25,4.33,1.72,3.3,4.33
E2,29/09/01,Cambridge,QPR,2,1,H,1,0,H,4508.0,R. J. Beeby,11,13,5,7,1,0,9,5,12,11.0,1,3,1,1,1,0,35,10,,,,2.4,3.0,2.3,2.75,3.25,2.25,2.75,3.25,2.25,2.6,3.2,2.38,,,
E2,23/02/02,Wigan,Wycombe,0,0,D,0,0,D,4743.0,"Clattenburg, M.",7,7,5,5,0,0,5,6,11,10.0,2,5,2,2,0,0,20,20,2.18,3.2,2.9,2.0,3.0,2.9,2.1,3.25,3.0,2.0,3.25,3.25,2.2,3.25,2.8,2.1,3.1,3.2
E2,09/03/02,Bristol City,Cambridge,2,0,H,2,0,H,9817.0,"Bates, A.",12,6,7,1,0,0,10,2,10,14.0,5,5,0,1,0,0,0,10,1.4,3.85,7.0,1.35,3.9,5.8,1.33,4.0,9.0,1.364,4.0,7.5,1.4,4.0,6.5,1.4,3.75,7.5
