Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA
E3,04/03/03,Cambridge,Rochdale,2,2,D,2,1,H,H Webb,7.0,10.0,5.0,5.0,17.0,11.0,8.0,7.0,1.0,3.0,0.0,0.0,2.0,3.25,3.25,1.97,3.3,3.4,2.0,3.0,2.9,1.91,3.25,3.4,1.91,3.25,3.5,1.91,3.25,3.5,2.1,3.2,3.0
E3,26/04/03,Leyton Orient,Rushden & D,0,0,D,0,0,D,P Prosser,3.0,14.0,0.0,8.0,7.0,13.0,5.0,12.0,0.0,1.0,0.0,0.0,4.0,3.5,1.727,3.5,3.45,1.9,3.2,3.1,1.85,3.5,3.5,1.8,3.75,3.4,1.8,3.6,3.3,1.833,3.6,3.3,1.83
E3,17/08/02,Lincoln,Carlisle,0,1,A,0,0,D,J P Robinson,13.0,3.0,7.0,0.0,10.0,11.0,8.0,4.0,1.0,3.0,1.0,3.0,2.2,3.25,2.8,2.22,3.25,2.85,2.2,3.0,2.6,2.25,3.2,2.75,2.2,3.25,2.8,2.1,3.25,3.0,2.3,3.25,2.62
E3,03/05/03,Macclesfield,Rochdale,3,2,H,0,1,A,K Hill,12.0,12.0,3.0,3.0,13.0,18.0,8.0,5.0,1.0,2.0,0.0,0.0,2.0,3.25,3.25,1.94,3.3,3.35,,,,1.909,3.4,3.25,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.25,3.4
E3,10/08/02,Swansea,Rushden & D,2,2,D,1,1,D,A Penn,8.0,10.0,2.0,3.0,20.0,11.0,4.0,11.0,2.0,2.0,1.0,1.0,2.625,3.2,2.375,2.65,3.2,2.4,2.4,3.0,2.3,2.4,3.25,2.5,,,,2.6,3.2,2.4,2.62,3.1,2.37
E3,26/12/02,Oxford,Bournemouth,3,0,H,1,0,H,M Warren,11.0,6.0,8.0,4.0,9.0,17.0,4.0,3.0,2.0,4.0,0.0,1.0,2.3,3.2,2.7,2.25,3.25,2.85,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8
E3,28/09/02,York,Oxford,0,1,A,0,0,D,C Webster,11.0,7.0,10.0,6.0,15.0,12.0,9.0,7.0,0.0,0.0,0.0,0.0,2.0,3.25,3.25,2.08,3.3,3.2,2.0,3.0,2.9,2.2,3.2,2.8,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0
E3,04/03/03,Rushden & D,Bournemouth,2,1,H,1,1,D,F Stretton,6.0,10.0,2.0,6.0,12.0,10.0,2.0,5.0,0.0,4.0,0.0,0.0,1.83,3.25,3.75,1.9,3.3,3.65,1.9,3.1,3.0,1.8,3.25,3.75,1.91,3.25,3.5,1.91,3.25,3.5,2.0,3.2,3.2
E3,02/11/02,Cambridge,Swansea,1,0,H,0,0,D,M Thorpe,17.0,8.0,7.0,3.0,8.0,16.0,8.0,4.0,0.0,3.0,0.0,0.0,1.615,3.4,5.0,1.6,3.5,5.25,1.6,3.3,4.0,1.62,3.5,4.5,1.62,3.5,5.0,1.615,3.4,5.0,1.57,3.5,5.0
E3,12/10/02,Hull,Rochdale,3,0,H,2,0,H,P Crossley,20.0,11.0,13.0,7.0,14.0,12.0,8.0,5.0,2.0,3.0,0.0,0.0,2.3,3.2,2.7,2.35,3.2,2.65,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.63,2.4,3.2,2.6,2.3,3.25,2.62
E3,22/03/03,Bristol Rvs,Hartlepool,1,0,H,1,0,H,P Walton,10.0,13.0,5.0,9.0,15.0,6.0,5.0,5.0,1.0,3.0,0.0,0.0,2.75,3.25,2.25,2.9,3.17,2.22,2.6,3.0,2.2,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.2
E3,19/03/03,Boston,Darlington,1,0,H,1,0,H,A Leake,4.0,9.0,3.0,5.0,18.0,17.0,5.0,3.0,2.0,2.0,0.0,0.0,1.9,3.25,3.5,2.05,3.3,3.2,2.0,3.0,2.9,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,1.9,3.3,3.3
E3,18/01/03,Lincoln,Shrewsbury,1,1,D,1,0,H,F Stretton,9.0,4.0,5.0,2.0,11.0,16.0,6.0,1.0,2.0,4.0,0.0,0.0,1.833,3.5,3.5,1.9,3.35,3.55,1.85,3.1,3.2,2.0,3.2,3.2,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.3,3.6
E3,14/12/02,Hull,Darlington,0,1,A,0,1,A,M Warren,22.0,4.0,16.0,2.0,14.0,16.0,6.0,0.0,3.0,2.0,0.0,1.0,1.727,3.5,4.0,1.65,3.4,4.75,1.7,3.2,3.7,1.73,3.2,4.33,1.62,3.4,5.0,1.615,3.4,5.0,1.66,3.1,5.0
E3,05/04/03,Scunthorpe,Bournemouth,0,2,A,0,0,D,A Leake,5.0,10.0,4.0,7.0,13.0,9.0,9.0,7.0,2.0,0.0,1.0,0.0,2.0,3.25,3.25,1.95,3.22,3.4,2.0,3.0,2.9,1.833,3.2,3.75,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2
E3,08/02/03,Hull,Lincoln,0,1,A,0,0,D,M Clattenburg,11.0,7.0,5.0,3.0,17.0,18.0,3.0,3.0,3.0,3.0,0.0,0.0,1.909,3.25,3.5,1.85,3.3,3.7,1.9,3.0,3.1,1.83,3.2,3.75,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.25,3.4
E3,08/02/03,Cambridge,Shrewsbury,5,0,H,2,0,H,P Danson,10.0,7.0,9.0,4.0,10.0,16.0,10.0,3.0,2.0,7.0,0.0,0.0,1.727,3.5,4.0,1.8,3.4,3.8,1.7,3.2,3.7,1.8,3.25,3.75,1.8,3.25,4.0,1.8,3.25,4.0,1.66,3.4,4.33
E3,05/10/02,Macclesfield,Boston,2,0,H,1,0,H,P Prosser,18.0,8.0,13.0,4.0,8.0,21.0,10.0,7.0,0.0,3.0,0.0,0.0,1.909,3.25,3.5,1.85,3.35,3.75,1.85,3.1,3.2,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,1.83,3.3,3.6
E3,13/08/02,Bury,Cambridge,0,1,A,0,0,D,E Ilderton,13.0,7.0,5.0,3.0,13.0,10.0,9.0,8.0,3.0,1.0,0.0,0.0,2.0,3.25,3.25,2.0,3.3,3.18,1.9,3.1,3.0,1.909,3.25,3.4,2.0,3.25,3.25,1.909,3.25,3.5,2.1,3.2,3.0
E3,14/09/02,Bournemouth,Bury,1,2,A,0,1,A,R Oliver,8.0,5.0,6.0,3.0,11.0,16.0,8.0,3.0,2.0,2.0,1.0,0.0,1.909,3.25,3.5,1.84,3.25,3.75,1.8,3.1,3.4,2.1,3.2,3.0,1.91,3.25,3.5,1.909,3.25,3.5,1.83,3.2,3.75
E3,17/09/02,Hartlepool,Lincoln,2,1,H,0,1,A,M Ryan,11.0,6.0,7.0,1.0,6.0,16.0,6.0,3.0,0.0,2.0,0.0,0.0,1.615,3.4,5.0,1.77,3.5,4.85,1.6,3.2,4.2,1.615,3.25,5.0,1.57,3.5,5.0,1.615,3.4,5.0,1.57,3.4,5.5
E3,07/09/02,Oxford,Torquay,2,2,D,0,0,D,E Evans,14.0,7.0,6.0,6.0,9.0,15.0,7.0,6.0,0.0,3.0,0.0,0.0,1.833,3.25,3.75,1.86,3.4,3.8,1.8,3.1,3.4,1.8,3.25,3.75,1.83,3.4,3.6,1.833,3.4,3.6,1.83,3.4,3.5
E3,18/03/03,Wrexham,Hartlepool,2,0,H,1,0,H,D Gallagher,13.0,5.0,7.0,1.0,8.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,2.5,3.2,2.5,2.42,3.3,2.58,2.3,3.0,2.4,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62
E3,19/04/03,Carlisle,Rushden & D,1,2,A,0,0,D,S Mathieson,9.0,9.0,4.0,4.0,13.0,13.0,4.0,4.0,2.0,2.0,1.0,0.0,2.8,3.5,2.1,2.9,3.3,2.21,2.7,3.1,2.1,3.0,3.2,2.1,2.88,3.4,2.1,2.875,3.4,2.1,3.0,3.2,2.1
E3,26/10/02,Bury,Macclesfield,2,1,H,1,0,H,A Bates,12.0,7.0,8.0,3.0,13.0,6.0,12.0,4.0,1.0,1.0,0.0,0.0,1.833,3.25,3.75,1.85,3.4,3.7,1.8,3.0,3.5,1.91,3.25,3.4,1.91,3.25,3.6,1.833,3.4,3.6,1.8,3.3,3.75
E3,17/08/02,Southend,Shrewsbury,2,3,A,1,1,D,C Penton,9.0,16.0,4.0,8.0,14.0,19.0,5.0,7.0,5.0,3.0,0.0,0.0,2.0,3.25,3.25,2.1,3.25,3.15,2.1,3.0,2.8,2.25,3.2,2.75,2.2,3.25,2.8,2.1,3.25,3.0,2.1,3.2,3.0
E3,05/04/03,Lincoln,Oxford,0,1,A,0,1,A,R Pearson,6.0,3.0,2.0,2.0,12.0,14.0,11.0,2.0,1.0,4.0,0.0,0.0,1.909,3.25,3.5,1.85,3.47,3.47,1.9,3.1,3.0,2.0,3.2,3.2,1.91,3.4,3.4,1.909,3.4,3.4,1.9,3.4,3.25
E3,21/12/02,Cambridge,Bristol Rvs,3,1,H,1,1,D,J P Robinson,12.0,6.0,6.0,4.0,12.0,14.0,6.0,4.0,1.0,2.0,0.0,1.0,1.571,3.6,5.0,1.55,3.6,5.25,1.55,3.3,4.5,1.5,3.4,6.0,1.53,3.5,5.5,1.533,3.5,5.5,1.53,3.4,5.5
E3,18/03/03,Scunthorpe,Rochdale,3,1,H,2,1,H,M Clattenburg,17.0,10.0,13.0,7.0,13.0,15.0,3.0,4.0,3.0,4.0,0.0,0.0,1.66,3.4,4.5,1.7,3.4,4.5,1.65,3.1,4.0,1.67,3.25,4.5,1.62,3.4,5.0,1.62,3.4,5.0,1.66,3.4,4.33
E3,14/09/02,Hull,Carlisle,4,0,H,1,0,H,P Walton,12.0,5.0,10.0,1.0,5.0,14.0,5.0,2.0,0.0,3.0,0.0,0.0,1.615,3.4,5.0,1.6,3.5,4.85,1.55,3.4,4.3,1.571,3.5,5.0,1.62,3.4,5.0,1.615,3.4,5.0,1.57,3.5,5.0
E3,17/09/02,Hull,Macclesfield,1,3,A,1,0,H,B Curson,9.0,17.0,5.0,7.0,10.0,10.0,7.0,5.0,1.0,3.0,0.0,0.0,1.571,3.5,5.0,1.6,3.5,5.4,1.55,3.3,4.5,1.571,3.5,5.0,1.53,3.4,5.5,1.533,3.5,5.5,1.53,3.5,5.5
E3,13/08/02,Bristol Rvs,Hull,1,1,D,1,0,H,A D'Urso,12.0,13.0,6.0,7.0,13.0,11.0,1.0,2.0,0.0,3.0,0.0,1.0,2.375,3.2,2.625,2.4,3.25,2.55,2.3,3.0,2.4,2.4,3.25,2.5,2.5,3.2,2.5,2.4,3.2,2.6,2.4,3.25,2.5
E3,21/12/02,Oxford,Exeter,2,2,D,0,0,D,A Leake,19.0,12.0,11.0,5.0,7.0,12.0,6.0,5.0,0.0,2.0,0.0,0.0,1.615,3.6,4.5,1.6,3.6,4.7,1.6,3.3,4.0,1.67,3.4,4.33,1.62,3.4,5.0,1.615,3.4,5.0,1.61,3.3,5.0
E3,29/10/02,Shrewsbury,Hull,1,1,D,0,0,D,T Parkes,10.0,6.0,5.0,4.0,13.0,11.0,10.0,2.0,1.0,2.0,0.0,0.0,2.5,3.2,2.5,2.65,3.25,2.38,2.4,3.0,2.3,2.75,3.2,2.25,2.63,3.2,2.38,2.625,3.2,2.375,2.62,3.1,2.37
E3,14/12/02,Bristol Rvs,Oxford,0,2,A,0,1,A,C Wilkes,13.0,14.0,7.0,7.0,6.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,2.5,3.2,2.5,2.6,3.25,2.4,2.5,3.1,2.2,2.6,3.2,2.38,2.6,3.2,2.4,2.6,3.2,2.4,2.62,3.1,2.37
E3,14/12/02,Kidderminster,York,1,2,A,1,1,D,P Taylor,10.0,5.0,5.0,3.0,13.0,15.0,6.0,8.0,4.0,5.0,1.0,0.0,2.0,3.25,3.25,2.0,3.25,3.3,2.0,3.1,2.8,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2
E3,28/12/02,Leyton Orient,Carlisle,2,1,H,2,1,H,K Hill,5.0,11.0,5.0,10.0,10.0,10.0,7.0,10.0,2.0,3.0,0.0,0.0,1.8,3.4,3.75,1.85,3.3,3.75,1.75,3.2,3.5,1.73,3.4,4.0,1.8,3.4,3.75,1.8,3.4,3.75,1.8,3.4,3.6
E3,04/03/03,Kidderminster,Southend,1,0,H,0,0,D,E Evans,15.0,10.0,6.0,4.0,18.0,11.0,8.0,8.0,1.0,2.0,0.0,0.0,1.83,3.25,3.75,1.95,3.3,3.5,1.9,3.1,3.0,1.91,3.25,3.4,1.91,3.25,3.5,1.91,3.25,3.5,2.0,3.2,3.2
E3,26/10/02,Hull,Rushden & D,1,1,D,1,1,D,P Dowd,12.0,11.0,6.0,4.0,14.0,20.0,6.0,2.0,2.0,1.0,0.0,0.0,2.0,3.25,3.25,2.0,3.4,3.2,2.0,3.0,2.9,1.83,3.2,3.75,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2
E3,28/09/02,Wrexham,Bury,2,2,D,2,1,H,M Cowburn,10.0,8.0,7.0,5.0,11.0,12.0,6.0,4.0,0.0,4.0,1.0,0.0,1.727,3.25,4.333,1.81,3.4,3.9,1.75,3.2,3.5,1.8,3.25,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.72,3.25,4.2
E3,26/08/02,Exeter,Torquay,1,2,A,1,2,A,L Cable,7.0,9.0,2.0,5.0,18.0,10.0,6.0,4.0,5.0,2.0,0.0,0.0,,,,1.97,3.25,3.6,1.9,3.1,3.0,1.909,3.25,3.4,,,,2.0,3.2,3.3,,,
E3,29/10/02,Torquay,Bournemouth,4,0,H,2,0,H,B Knight,12.0,9.0,8.0,1.0,8.0,8.0,2.0,6.0,1.0,2.0,0.0,0.0,2.625,3.2,2.375,2.65,3.25,2.38,2.4,3.0,2.3,2.5,3.25,2.4,2.63,3.2,2.38,2.625,3.2,2.375,2.75,3.2,2.25
E3,18/01/03,Bury,Boston,0,0,D,0,0,D,G Cain,4.0,11.0,3.0,4.0,3.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,1.571,3.6,5.0,1.62,3.5,4.9,1.55,3.3,4.5,1.62,3.25,5.0,1.62,3.4,5.0,1.615,3.4,5.0,1.57,3.5,5.0
E3,17/08/02,Exeter,Hull,3,1,H,2,1,H,S Tomlin,16.0,6.0,5.0,2.0,14.0,11.0,3.0,2.0,1.0,3.0,0.0,1.0,2.8,3.25,2.2,2.92,3.26,2.17,2.8,3.0,2.1,2.75,3.25,2.2,3.25,3.25,2.0,3.0,3.25,2.1,3.2,3.2,2.0
E3,08/02/03,Darlington,Rushden & D,2,2,D,0,0,D,S Baines,10.0,6.0,7.0,4.0,3.0,7.0,4.0,7.0,0.0,1.0,0.0,0.0,2.75,3.25,2.25,2.65,3.2,2.35,2.4,3.0,2.3,2.5,3.2,2.5,2.75,3.25,2.25,2.75,3.25,2.25,2.62,3.1,2.37
E3,30/11/02,Oxford,Lincoln,1,0,H,0,0,D,P Rejer,18.0,4.0,11.0,1.0,7.0,18.0,8.0,7.0,3.0,5.0,0.0,0.0,1.909,3.25,3.5,1.95,3.3,3.5,1.9,3.1,3.0,2.0,3.2,3.2,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2
E3,28/09/02,Boston,Cambridge,1,3,A,1,2,A,C Boyeson,7.0,5.0,3.0,4.0,22.0,7.0,4.0,9.0,5.0,2.0,1.0,0.0,2.375,3.2,2.625,,,,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.2,2.63,2.5,3.2,2.5,2.3,3.25,2.62
E3,25/02/03,Leyton Orient,Rochdale,0,1,A,0,1,A,F Stretton,8.0,3.0,5.0,0.0,11.0,12.0,9.0,5.0,2.0,2.0,0.0,0.0,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,,,,,,,,,,,,
E3,15/03/03,Darlington,Exeter,2,2,D,0,1,A,G Laws,14.0,10.0,5.0,4.0,13.0,13.0,6.0,3.0,2.0,0.0,0.0,0.0,1.8,3.25,4.0,1.8,3.35,3.95,1.8,3.1,3.4,1.8,3.25,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.83,3.2,3.75
E3,30/11/02,Wrexham,Hull,0,0,D,0,0,D,G Cain,17.0,4.0,6.0,2.0,4.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,2.2,3.25,2.8,2.2,3.3,2.9,2.2,3.0,2.6,2.38,3.2,2.6,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8
E3,19/10/02,Leyton Orient,Bournemouth,0,0,D,0,0,D,P Danson,4.0,6.0,1.0,5.0,7.0,8.0,10.0,6.0,1.0,1.0,0.0,0.0,2.7,3.2,2.3,2.55,3.15,2.45,2.4,3.0,2.3,2.6,3.2,2.38,2.62,3.2,2.38,2.7,3.2,2.3,2.62,3.1,2.37
E3,21/09/02,Rushden & D,Wrexham,2,2,D,1,1,D,A Penn,17.0,11.0,10.0,5.0,12.0,14.0,5.0,6.0,1.0,1.0,0.0,0.0,1.8,3.25,4.0,1.8,3.4,4.0,1.9,3.1,3.0,1.727,3.4,4.0,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2
E3,12/10/02,Wrexham,Leyton Orient,0,0,D,0,0,D,L Mason,10.0,7.0,2.0,1.0,8.0,20.0,6.0,5.0,1.0,4.0,0.0,0.0,1.533,3.4,6.0,1.55,3.45,5.8,1.5,3.4,4.7,1.62,3.25,5.0,1.53,3.5,5.5,1.533,3.5,5.5,1.53,3.4,5.5
E3,26/04/03,Southend,Bury,1,2,A,1,1,D,P Taylor,11.0,7.0,4.0,4.0,5.0,14.0,11.0,8.0,1.0,0.0,0.0,0.0,3.4,3.4,1.909,2.77,3.35,2.25,2.8,3.0,2.1,3.0,3.4,2.0,3.0,3.5,2.0,2.9,3.25,2.1,2.62,3.5,2.2
E3,12/04/03,Boston,Hull,0,1,A,0,0,D,F Stretton,11.0,12.0,7.0,6.0,12.0,13.0,9.0,8.0,1.0,3.0,0.0,0.0,2.0,3.25,3.25,2.15,3.2,2.95,2.1,2.9,2.9,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.1,2.87
E3,10/08/02,Scunthorpe,Wrexham,1,1,D,1,0,H,M Thorpe,11.0,12.0,6.0,6.0,19.0,13.0,5.0,7.0,1.0,1.0,0.0,0.0,2.1,3.25,3.0,2.25,3.25,2.8,2.2,3.0,2.6,2.25,3.2,2.75,,,,2.1,3.25,3.0,2.25,3.25,2.7
E3,23/11/02,Carlisle,Bury,1,2,A,0,0,D,C Webster,10.0,14.0,6.0,9.0,13.0,18.0,7.0,2.0,0.0,1.0,0.0,0.0,2.3,3.2,2.7,2.35,3.3,2.65,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.375,3.2,2.625,2.3,3.2,2.62
E3,25/03/03,Lincoln,Kidderminster,1,0,H,1,0,H,L Mason,11.0,6.0,9.0,5.0,19.0,15.0,5.0,5.0,2.0,1.0,0.0,0.0,2.1,3.25,3.0,2.2,3.25,2.8,2.2,3.0,2.6,2.38,3.2,2.6,2.38,3.2,2.62,2.3,3.2,2.7,2.37,3.1,2.62
E3,08/02/03,Rochdale,Oxford,2,1,H,1,0,H,M Pike,16.0,9.0,9.0,4.0,11.0,14.0,9.0,7.0,1.0,0.0,0.0,0.0,2.625,3.2,2.375,2.55,3.2,2.45,2.4,3.0,2.3,2.4,3.25,2.5,2.62,3.2,2.38,2.625,3.2,2.375,2.5,3.25,2.4
E3,26/12/02,Swansea,Bristol Rvs,0,1,A,0,1,A,G Cain,10.0,6.0,5.0,4.0,5.0,1.0,9.0,4.0,0.0,1.0,0.0,0.0,1.909,3.25,3.5,1.9,3.3,3.65,1.85,3.1,3.2,1.83,3.4,3.5,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4
E3,21/12/02,Hartlepool,Scunthorpe,2,2,D,1,1,D,A Kaye,15.0,7.0,6.0,6.0,13.0,11.0,18.0,4.0,0.0,3.0,0.0,0.0,1.667,3.4,4.5,1.6,3.6,4.7,1.65,3.2,3.9,1.67,3.4,4.33,1.62,3.4,5.0,1.615,3.5,4.75,1.66,3.3,4.5
E3,15/03/03,Shrewsbury,Oxford,1,2,A,1,1,D,M Ryan,7.0,13.0,4.0,6.0,10.0,14.0,6.0,5.0,1.0,1.0,1.0,1.0,2.5,3.2,2.5,2.55,3.3,2.45,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.25,2.4
E3,29/04/03,Shrewsbury,Carlisle,2,3,A,1,2,A,B Curson,9.0,9.0,2.0,6.0,17.0,24.0,9.0,3.0,3.0,4.0,1.0,0.0,2.25,3.5,2.6,2.27,3.4,2.72,,,,2.5,3.25,2.4,2.62,3.2,2.38,2.25,3.4,2.625,2.25,3.3,2.62
E3,21/09/02,Darlington,Bournemouth,2,2,D,1,1,D,P Joslin,16.0,8.0,10.0,5.0,11.0,13.0,5.0,4.0,1.0,0.0,0.0,0.0,2.25,3.25,2.75,2.2,3.35,2.9,2.2,3.0,2.6,2.2,3.25,2.75,2.3,3.2,2.7,2.3,3.2,2.7,2.25,3.2,2.75
E3,24/08/02,Kidderminster,Exeter,4,3,H,2,2,D,G Hegley,12.0,8.0,7.0,5.0,12.0,10.0,5.0,11.0,3.0,2.0,0.0,0.0,1.833,3.25,3.75,1.91,3.25,3.65,1.9,3.1,3.0,2.0,3.4,3.0,1.83,3.25,3.75,1.909,3.25,3.5,2.0,3.2,3.2
E3,21/09/02,Bury,Hartlepool,1,1,D,1,0,H,S Baines,12.0,17.0,8.0,11.0,12.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,2.5,3.2,2.5,2.35,3.3,2.7,2.3,3.0,2.4,2.375,3.2,2.6,2.4,3.2,2.6,2.4,3.2,2.6,2.3,3.25,2.62
E3,03/05/03,Darlington,Leyton Orient,2,2,D,1,2,A,C Boyeson,19.0,9.0,9.0,4.0,12.0,10.0,6.0,3.0,0.0,0.0,0.0,0.0,1.909,3.25,3.5,1.93,3.27,3.48,,,,2.0,3.2,3.2,1.91,3.25,3.5,1.909,3.25,3.5,1.83,3.3,3.6
